REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,F,White and Asian,NONE,NONE,ASD26b,Number of open referrals of patients aged 18 and over with an open suspected autism referral where their first care contact was in the quarter,95
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD12,Number of new suspected autism referrals in the month,320
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD12a,Number of new suspected autism referrals for those aged 0 to 17 in the month,205
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD12b,Number of new suspected autism referrals for those aged 18 and over in the month,120
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD13,Number of closed suspected autism referrals in the month,205
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD13a,Number of closed suspected autism referrals for those aged 0 to 17 in the month,100
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD13b,Number of closed suspected autism referrals for those aged 18 and over in the month,105
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16,Number of patients with an open suspected autism referral in the month,5780
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks,5190
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16b,Number of patients aged 0 to 17 with an open suspected autism referral in the month,3270
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks,2955
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16d,Number of patients aged 18 and over with an open suspected autism referral in the month,2510
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,2240
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",1272
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1143
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",1669
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1507
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",971
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",867
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,140
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,930
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,4125
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,90
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18d,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,50
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18e,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,490
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18f,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,2365
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18g,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,440
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,1755
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,18
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,79
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,2
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19e,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,17
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19f,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,80
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19g,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,20
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD19h,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,78
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD20,Number of patients which have an open suspected autism referral in the month receiving at least one care contact in the month,260
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD20a,Number of patients aged 0 to 17 which have an open suspected autism referral in the month receiving at least one care contact in the month,160
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD20b,Number of patients aged 18 and over which have an open suspected autism referral in the month receiving at least one care contact in the month,100
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD21,Number of patients with an open suspected autism referral receiving an autism diagnosis in the month,20
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD21a,Number of patients aged 0 to 17 with an open suspected autism referral receiving an autism diagnosis in the month,15
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD21b,Number of patients aged 18 and over with an open suspected autism referral receiving an autism diagnosis in the month,5
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD23,Number of patients with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
01/09/2025,30/09/2025,Latest Available Data,Ethnicity,G,Any Other Mixed Background,NONE,NONE,ASD23a,Number of patients aged 0 to 17 with an open suspected autism referral receiving a Mental and Behavioural disorder diagnosis in the month that is not an autism diagnosis,*
